CustomerID,Age,Gender,Location,Occupation,Income Bracket,Credit Score,Onboarding Date,Channel,App Logins,Web Logins,Device Type,Loans Accessed,Savings Accessed,Monthly Avg Balance,Loans Taken,Repayment Misses,Overdraft Events,Failed Payments,Current Plan,Payment Mode,Tickets Raised,Resolution Time (hrs),Sentiment Score,Survey Feedback,Churned
CUST04144,57,Other,South,Student,Medium,778,27-07-2012,Agent,9,4,Android,2,1,45318.77156,1,0,4,0,Basic,Manual,4,120.0687377,0.370388009,Good,1
CUST04145,62,Other,North,Student,High,757,18-07-2015,Branch,12,5,Web,1,1,49847.08672,0,0,2,1,Basic,Auto,,29.82148751,-0.163247242,Neutral,0
CUST04146,32,Other,West,Salaried,Low,817,04-07-2021,Branch,,12,Web,1,1,51366.16584,2,1,2,0,Gold,Auto,2,38.37668528,0.475294286,Bad,0
CUST04147,37,Female,East,Student,High,835,22-09-2014,Agent,16,11,Android,0,1,43144.33562,1,0,1,0,Silver,Auto,,13.82994367,0.283039593,Good,0
CUST04148,37,Female,North,Student,Medium,524,30-12-2019,Online,14,5,Android,1,1,72632.29475,1,1,2,0,Gold,Manual,1,3.428755787,0.308270578,Neutral,0
CUST04149,62,Male,North,Self-employed,High,629,11-02-2021,Agent,6,3,Android,1,1,51861.1101,0,2,2,1,Platinum,Auto,4,148.9197573,0.304285055,Good,0
CUST04150,22,Other,North,Student,High,667,07-11-2016,Branch,13,7,iOS,1,1,56798.24928,1,0,0,0,Basic,Manual,,32.80617454,0.672380254,Bad,0
CUST04151,49,Female,West,Student,Medium,441,22-07-2015,Branch,14,4,iOS,1,1,41386.29287,1,2,3,0,Silver,Manual,1,36.8837233,0.152500742,Bad,0
CUST04152,23,Female,South,Student,Medium,498,03-11-2017,Online,8,7,Android,0,1,41012.69595,0,0,0,0,Platinum,Manual,0,8.95463728,-0.084348761,Bad,0
CUST04153,47,Female,South,Self-employed,Medium,335,10-10-2012,Online,10,6,Android,0,1,39755.71068,0,2,1,0,Platinum,Manual,0,49.96818471,0.556479302,Bad,0
CUST04154,43,Male,East,Retired,Medium,765,13-01-2012,Agent,,5,Web,1,1,,1,0,0,0,Gold,Auto,2,38.83981511,0.520906623,Bad,0
CUST04155,54,Female,South,Self-employed,High,737,06-04-2019,Online,14,14,Web,0,1,55214.55909,0,0,1,0,Platinum,Auto,4,27.66212148,1.039604512,Bad,0
CUST04156,30,Other,East,Student,Medium,490,06-04-2018,Branch,8,8,Android,0,1,41153.84081,2,2,4,0,Basic,Auto,2,128.4895524,0.331676519,Bad,0
CUST04157,46,Female,East,Retired,Low,396,29-10-2013,Online,7,4,Web,1,1,46045.75837,3,1,4,1,Silver,Auto,4,38.32263504,-0.053980568,Neutral,1
CUST04158,22,Female,South,Self-employed,Medium,803,31-03-2014,Branch,8,8,Android,2,1,,5,0,1,0,Platinum,Auto,0,12.04871889,0.7704575,Good,1
CUST04159,42,Male,East,Self-employed,Medium,666,10-06-2011,Online,20,11,Android,0,1,34620.47483,1,0,3,0,Gold,Auto,2,34.57925911,0.164617099,Bad,0
CUST04160,30,Other,North,Retired,High,449,03-05-2020,Agent,,6,Web,0,1,43909.86241,1,0,0,0,Gold,Manual,,41.42359802,0.518481791,Neutral,0
CUST04161,41,Female,North,Salaried,Low,342,01-11-2013,Online,14,9,Web,1,1,,0,2,2,0,Basic,Manual,2,48.93657601,1.006026912,Bad,0
CUST04162,48,Other,North,Student,Low,596,30-08-2018,Branch,12,7,Web,0,1,35447.1922,0,0,1,0,Silver,Auto,2,81.35200387,0.416952728,Good,0
CUST04163,37,Other,West,Salaried,Low,618,02-11-2020,Agent,15,8,Web,2,1,42448.39914,1,0,5,0,Gold,Manual,1,39.64767849,0.519312566,Bad,0
CUST04164,25,Female,East,Student,Medium,517,06-04-2016,Agent,20,8,iOS,1,1,35535.77673,0,0,2,0,Silver,Auto,1,33.4689873,0.860616414,Neutral,0
CUST04165,26,Male,East,Student,High,787,26-09-2018,Online,8,8,Web,0,1,42788.5305,0,1,2,0,Platinum,Manual,2,30.71135598,0.318292965,Neutral,0
CUST04166,38,Other,North,Salaried,High,445,01-12-2011,Online,14,8,Android,1,1,62163.71893,1,1,0,0,Gold,Auto,0,125.7198888,0.224751598,Neutral,0
CUST04167,68,Female,West,Salaried,Medium,627,04-07-2015,Agent,10,7,iOS,0,1,,0,1,2,0,Platinum,Auto,2,6.000994144,0.761198787,Bad,0
CUST04168,37,Other,South,Student,Low,558,04-01-2021,Agent,18,6,iOS,0,1,47125.36337,1,0,3,0,Silver,Manual,2,18.0882068,0.152791294,Bad,0
CUST04169,32,Other,North,Retired,Low,418,26-01-2015,Branch,14,5,Web,1,1,59355.3276,0,1,0,0,Gold,Manual,3,52.80628029,0.343977659,Bad,0
CUST04170,43,Other,West,Retired,High,441,19-06-2020,Agent,9,8,Web,1,1,47043.20978,1,1,2,0,Basic,Auto,3,6.004987457,0.066930795,Good,0
CUST04171,59,Female,South,Salaried,Medium,589,30-06-2011,Agent,10,8,iOS,3,1,29344.049,2,0,1,0,Basic,Manual,3,19.22174439,0.071939917,Neutral,1
CUST04172,28,Other,West,Salaried,Low,524,20-07-2015,Agent,10,5,Web,0,1,28808.12552,0,0,4,0,Gold,Auto,0,13.6021039,0.257495421,Good,0
CUST04173,54,Other,South,Self-employed,Medium,528,13-09-2013,Agent,10,7,Android,1,1,54649.57194,1,1,1,1,Platinum,Manual,2,21.6157902,-0.253284831,Bad,0
CUST04174,58,Male,East,Retired,High,556,26-01-2012,Branch,8,7,iOS,2,1,58979.24486,5,0,4,0,Silver,Auto,4,44.40909892,0.239463594,Bad,1
CUST04175,28,Female,East,,Medium,544,13-09-2019,Agent,9,5,iOS,1,1,53140.64126,3,0,6,0,Platinum,Auto,3,19.08817245,0.12980088,Bad,1
CUST04176,44,Female,West,Student,Medium,475,25-03-2021,Branch,13,14,Android,1,1,64899.92582,1,0,0,0,Platinum,Auto,2,83.58691365,0.284549429,Good,0
CUST04177,47,Other,West,Self-employed,Medium,654,25-04-2021,Agent,7,12,iOS,1,1,28860.54096,1,0,0,0,Basic,Auto,3,0.620863609,0.752901457,Neutral,1
CUST04178,36,Male,South,Student,Medium,821,09-07-2014,Branch,5,8,Android,2,1,42252.41519,1,0,1,0,Platinum,Auto,1,29.85619819,-0.004706308,Good,0
CUST04179,51,Other,West,Self-employed,Low,438,25-07-2020,Branch,6,8,Web,1,1,60702.89626,1,0,3,0,Platinum,Manual,3,20.36025157,0.109719661,Bad,0
CUST04180,55,Other,West,Retired,High,418,22-08-2019,Online,11,9,Android,1,1,42677.98272,1,1,3,0,Gold,Manual,1,28.23871172,0.693779463,Good,0
CUST04181,40,Female,South,Student,Low,558,09-07-2014,Branch,15,6,Android,0,1,50474.15403,2,1,1,0,Gold,Manual,2,49.04360065,0.258122351,Good,0
CUST04182,18,Male,South,Self-employed,Low,491,15-11-2020,Branch,13,9,iOS,1,1,58264.96825,1,0,2,0,Platinum,Auto,3,133.0270923,0.255102741,Bad,0
CUST04183,20,Other,East,Student,Low,429,29-12-2011,Branch,13,6,Web,0,1,56312.81115,2,0,0,0,Platinum,Manual,2,14.43147863,0.432433438,Neutral,0
CUST04184,20,Female,North,Self-employed,Low,457,11-05-2012,Online,12,6,Android,2,1,23707.3253,2,0,3,0,Gold,Manual,1,8.370312498,0.637711698,Neutral,0
CUST04185,45,Other,West,Salaried,High,560,03-01-2015,Branch,16,8,Web,2,1,81448.33079,0,2,2,1,Gold,Auto,4,10.35197043,0.475238029,Neutral,0
CUST04186,31,Other,South,Student,High,689,10-11-2011,Online,10,7,Web,0,1,63553.25258,2,0,2,0,Silver,Auto,1,89.52891867,0.424594215,Bad,0
CUST04187,69,Male,East,Salaried,Low,823,03-02-2012,Branch,9,6,Android,2,1,29758.57514,0,0,1,0,Platinum,Auto,3,32.55415775,0.68468994,Neutral,0
CUST04188,47,Male,North,Self-employed,Medium,431,28-04-2020,Branch,11,5,Web,3,1,57871.95101,0,0,1,0,Gold,Manual,2,8.231108591,0.571885696,Good,0
CUST04189,22,Male,West,Student,Medium,707,14-07-2015,Branch,9,8,Web,1,1,40034.73064,2,0,0,0,Gold,Auto,2,14.90396929,0.179574014,Neutral,0
CUST04190,66,Other,East,Self-employed,Medium,452,16-03-2014,Branch,15,6,iOS,0,1,54921.17958,1,0,1,0,Basic,Auto,2,73.35523567,0.543967584,Good,0
CUST04191,32,Male,North,Self-employed,Medium,581,16-08-2017,Agent,9,9,Android,4,1,52160.85815,2,1,4,0,Basic,Auto,2,124.2932667,0.862731569,Bad,1
CUST04192,55,Female,West,Salaried,Medium,345,29-05-2018,Agent,10,13,Android,1,1,33679.67474,0,0,2,0,Basic,Manual,1,147.9885315,0.615105891,Neutral,0
CUST04193,31,Other,East,Student,High,598,02-03-2011,Agent,11,9,Android,1,1,47431.68389,0,0,4,0,Platinum,Auto,4,10.98297505,0.580154684,Good,0
CUST04194,31,Male,West,Retired,Medium,320,19-01-2013,Branch,10,2,Android,0,1,63219.67152,1,0,1,1,Platinum,Manual,1,33.03547462,0.534818808,Neutral,0
CUST04195,66,Other,North,Self-employed,High,464,10-02-2015,Agent,14,7,Web,0,1,94465.07196,2,1,1,0,Basic,Auto,2,66.50766553,0.675858036,Bad,0
CUST04196,25,Other,South,Salaried,Medium,567,06-12-2017,Online,19,6,iOS,0,1,45306.56427,2,1,2,0,Gold,Manual,1,62.27851931,0.827189452,Bad,0
CUST04197,25,Female,East,Retired,Medium,400,05-02-2020,Branch,13,12,iOS,3,1,28408.05036,1,1,0,0,Silver,Manual,1,6.643384091,0.195954222,Good,0
CUST04198,36,Female,North,Salaried,Low,672,04-07-2013,Agent,15,7,iOS,3,1,36590.93497,1,0,0,0,Silver,Auto,3,204.0788264,0.2653419,Bad,0
CUST04199,49,Female,West,Salaried,Low,332,14-11-2018,Online,9,14,Android,2,1,70101.44447,0,1,0,0,Platinum,Auto,3,42.00284586,0.771081191,Good,0
CUST04200,48,Other,North,Salaried,Low,535,26-11-2014,Online,13,9,Web,6,1,43867.96666,2,1,1,0,Basic,Manual,4,4.484866058,0.04609321,Bad,1
CUST04201,46,Other,North,Self-employed,High,497,10-06-2015,Branch,12,8,Android,0,1,50506.12433,0,2,1,0,Gold,Auto,2,16.31631613,0.26118833,Good,0
CUST04202,58,Female,South,Retired,High,806,21-05-2014,Branch,11,6,iOS,0,1,76191.51151,0,1,1,0,Basic,Auto,2,61.71636916,0.523181143,Good,0
CUST04203,28,Other,East,Self-employed,Low,631,15-07-2021,Online,9,4,Web,1,1,32365.80332,8,0,2,0,Basic,Manual,,64.75712596,0.438044444,Neutral,1
CUST04204,62,Female,North,Self-employed,Low,744,17-11-2013,Online,6,6,Web,2,1,59979.39056,0,0,3,1,Gold,Manual,1,29.08759537,0.612803055,Good,0
CUST04205,30,Female,South,Student,Medium,785,31-01-2011,Branch,7,9,Android,1,1,41008.60413,2,2,2,0,Gold,Manual,1,26.45189271,0.513035511,Bad,0
CUST04206,44,Male,South,Retired,High,419,01-08-2020,Online,11,10,Web,0,1,44393.81947,0,2,4,0,Gold,Auto,0,16.82247211,-0.018348748,Bad,0
CUST04207,36,Female,South,Student,Medium,457,26-12-2015,Agent,12,4,Android,1,1,48767.9048,1,2,1,0,Silver,Auto,3,99.30470718,0.301270485,Neutral,0
CUST04208,43,Male,West,Salaried,Medium,336,09-05-2018,Agent,14,6,Android,0,1,31976.34343,2,0,4,0,Basic,Manual,3,2.838566826,0.480721128,Neutral,0
CUST04209,68,Female,South,Retired,Low,443,30-11-2011,Online,,6,Android,0,1,31589.02382,1,0,2,0,Gold,Auto,2,47.80584321,0.460276811,Neutral,0
CUST04210,54,Other,South,Retired,Medium,327,28-08-2017,Online,10,8,Web,2,1,46482.74252,0,0,2,0,Silver,Manual,3,67.89331174,0.776621734,Neutral,0
CUST04211,65,Male,South,Self-employed,Medium,543,02-03-2016,Branch,11,9,Web,1,1,43015.11842,0,0,1,0,Basic,Manual,0,139.1196114,0.647073836,Good,0
CUST04212,26,Other,South,Salaried,Low,565,19-04-2019,Agent,6,9,Android,1,1,64101.93494,1,1,3,0,Silver,Auto,3,45.61358248,0.310743687,Good,0
CUST04213,45,Other,East,Self-employed,Low,350,24-01-2018,Agent,15,12,iOS,1,1,32482.58358,1,0,3,1,Basic,Manual,,33.98395199,0.593265916,Bad,0
CUST04214,49,Female,East,Student,Medium,408,12-12-2017,Agent,10,9,Android,2,1,62388.38936,1,1,3,0,Gold,Manual,1,32.55881771,0.764811424,Bad,0
CUST04215,69,Female,South,,Medium,697,02-05-2021,Agent,18,4,Web,3,1,41521.46304,2,1,2,0,Basic,Manual,5,47.10332008,-0.014261076,Neutral,1
CUST04216,20,Other,North,Self-employed,Medium,634,01-12-2012,Agent,3,8,iOS,1,1,43237.64161,1,1,0,0,Basic,Auto,5,23.58572009,0.552445545,Good,0
CUST04217,68,Female,West,Self-employed,High,433,14-11-2018,Agent,7,14,Android,0,1,53808.13581,1,1,2,0,Silver,Manual,2,19.20840537,-0.020279644,Good,0
CUST04218,49,Female,North,Self-employed,Medium,379,26-06-2012,Branch,13,10,iOS,3,1,53487.49159,0,0,2,0,Silver,Auto,1,94.52669253,0.538906641,Neutral,0
CUST04219,22,Female,North,Salaried,Low,637,30-05-2019,Online,9,5,Web,3,1,39561.80682,0,1,0,0,Platinum,Manual,2,141.1085047,0.879629557,Neutral,0
CUST04220,25,Other,South,Student,Medium,731,13-02-2012,Agent,9,4,Android,0,1,,0,1,1,1,Platinum,Manual,2,133.4360479,0.611887853,Neutral,0
CUST04221,31,Male,North,Retired,High,780,23-04-2019,Branch,10,5,Android,0,1,46126.6978,1,0,1,0,Silver,Manual,6,87.06904376,0.624633531,Neutral,0
CUST04222,20,Male,East,Self-employed,Medium,588,24-12-2021,Branch,5,6,Web,1,1,,2,0,4,0,Gold,Manual,3,45.54136893,0.322214354,Bad,1
CUST04223,41,Other,East,Salaried,High,401,06-01-2018,Online,9,1,Android,0,1,59194.62862,1,1,3,0,Basic,Manual,3,10.58563729,0.012402256,Good,1
CUST04224,30,Female,West,Retired,High,630,24-02-2018,Online,9,10,iOS,1,1,36182.81036,0,1,1,0,Platinum,Manual,0,10.44238823,0.072851281,Neutral,0
CUST04225,60,Female,East,Self-employed,Low,675,08-03-2018,Online,16,11,Web,2,1,41705.40676,1,0,0,1,Platinum,Auto,2,5.517347311,0.863403883,Bad,0
CUST04226,46,Male,East,Salaried,Medium,530,18-03-2015,Online,16,6,iOS,0,1,50112.29178,2,2,2,0,Silver,Manual,2,0.809877963,0.406375268,Neutral,0
CUST04227,25,Other,South,Student,High,750,17-09-2014,Online,15,11,Web,1,1,66644.2363,3,0,3,1,Gold,Auto,3,59.32939697,0.941487165,Bad,0
CUST04228,68,Other,East,Self-employed,Medium,620,16-08-2014,Branch,13,6,Web,0,1,34575.93195,1,1,2,0,Silver,Manual,3,54.98675977,1.004505206,Good,0
CUST04229,59,Female,North,Salaried,High,723,24-09-2012,Online,10,9,Web,0,1,59145.2074,0,0,3,0,Platinum,Auto,1,10.15273971,0.739797851,Neutral,0
CUST04230,48,Female,North,Self-employed,Low,324,27-10-2021,Branch,11,7,Android,0,1,23680.83029,1,1,1,0,Gold,Auto,3,121.8718009,0.648383683,Neutral,0
CUST04231,43,Female,East,Salaried,Low,715,06-07-2011,Agent,12,11,iOS,2,1,62841.65901,1,0,2,0,Gold,Manual,0,100.2171193,1.104533619,Neutral,0
CUST04232,35,Other,West,Student,Medium,601,17-09-2012,Agent,22,3,iOS,1,1,68959.30314,0,2,6,0,Basic,Manual,4,14.69993662,0.504352369,Good,0
CUST04233,35,Male,West,Student,Medium,399,19-07-2014,Online,9,5,Web,2,1,37290.22893,2,1,6,0,Platinum,Auto,,9.87521636,0.10084714,Neutral,1
CUST04234,24,Other,West,Salaried,Medium,687,04-05-2015,Agent,8,6,Android,0,1,44219.94188,0,1,2,0,Gold,Auto,1,66.84275976,0.104349013,Good,0
CUST04235,65,Other,East,Retired,Medium,418,20-11-2012,Branch,16,10,Android,4,1,46748.58327,1,0,2,0,Silver,Auto,1,15.00667625,0.664956056,Good,0
CUST04236,55,Other,West,Student,Medium,630,26-12-2018,Agent,15,12,Android,1,1,61088.69747,0,0,2,0,Basic,Manual,0,21.34100619,0.768726469,Good,0
CUST04237,65,Male,East,Self-employed,High,658,05-06-2013,Agent,11,12,iOS,0,1,26503.6799,0,1,1,0,Silver,Auto,,93.99894545,0.389737534,Good,0
CUST04238,33,Female,North,Student,Medium,425,04-05-2017,Agent,8,4,Web,1,1,68247.98238,1,1,2,0,Silver,Manual,3,84.47495333,0.378874582,Bad,0
CUST04239,50,Female,West,Self-employed,High,588,03-06-2021,Agent,8,6,Android,0,1,40090.53162,0,0,3,0,Basic,Auto,,6.837683896,0.417560389,Neutral,0
CUST04240,68,Other,West,Student,High,739,03-10-2016,Branch,12,8,Web,3,1,79987.93859,0,0,1,1,Platinum,Manual,2,66.67912522,0.620091386,Good,0
CUST04241,20,Other,West,Student,High,640,26-08-2016,Agent,16,9,Web,0,1,44500.68286,1,0,1,0,Basic,Auto,2,18.65264904,0.549455901,Neutral,0
CUST04242,55,Male,North,Self-employed,Medium,503,20-05-2012,Online,11,9,Web,1,1,36661.08257,0,0,2,0,Silver,Manual,1,14.38560025,0.817726657,Good,0
CUST04243,21,Male,East,Student,Low,478,12-06-2021,Branch,9,7,iOS,1,1,52397.09464,1,0,3,0,Platinum,Manual,2,15.31681351,0.977193315,Bad,0
CUST04244,53,Female,North,Self-employed,Low,645,03-09-2011,Online,10,3,Android,0,1,54953.34738,2,0,3,1,Silver,Manual,1,97.79048944,0.613261389,Bad,0
CUST04245,21,Other,North,Self-employed,Medium,404,10-01-2021,Branch,11,10,Web,0,1,36220.8796,3,1,4,1,Basic,Auto,3,3.47960196,0.672911658,Neutral,1
CUST04246,59,Male,South,Student,Medium,612,09-09-2017,Agent,12,8,iOS,3,1,24326.074,2,1,0,0,Basic,Manual,1,26.78084614,0.253223698,Bad,0
CUST04247,26,Male,West,,Medium,385,10-09-2019,Branch,11,7,iOS,1,1,44024.63096,1,0,2,0,Silver,Auto,3,22.39102278,0.322354466,Neutral,0
CUST04248,57,Other,East,Self-employed,High,740,01-01-2017,Online,12,6,Web,0,1,72790.60201,0,1,3,0,Silver,Manual,5,78.501313,0.525396206,Bad,0
CUST04249,68,Other,East,Salaried,Low,779,16-01-2016,Online,12,7,Web,0,1,74435.86123,3,1,7,0,Platinum,Manual,3,2.915366164,0.03308394,Neutral,1
CUST04250,34,Other,South,Student,Low,627,03-12-2015,Branch,8,10,Android,3,1,92110.11439,0,0,2,0,Silver,Manual,1,54.24603868,0.884085058,Good,0
CUST04251,34,Other,South,Retired,Low,550,18-06-2012,Online,17,4,Android,1,1,49884.67017,0,0,2,0,Silver,Auto,2,29.95965589,1.137764882,Bad,0
CUST04252,50,Other,North,Student,Low,781,25-04-2016,Online,17,7,iOS,2,1,65268.41501,0,1,5,1,Silver,Manual,3,128.7289339,0.275329461,Bad,0
CUST04253,37,Other,South,Salaried,High,303,05-08-2021,Branch,8,9,Android,0,1,48469.69535,0,0,4,1,Silver,Auto,1,14.35492477,0.137851179,Neutral,0
CUST04254,31,Male,East,Salaried,Medium,483,30-01-2018,Agent,,6,Web,0,1,53060.54266,3,1,3,0,Gold,Auto,,102.5236153,0.45714829,Bad,0
CUST04255,39,Other,East,Student,High,599,16-11-2014,Agent,15,6,Web,1,1,59892.29033,1,0,0,0,Platinum,Auto,1,9.154867024,0.387804889,Bad,0
CUST04256,69,Female,East,Student,Medium,827,12-09-2019,Agent,5,10,Web,1,1,49452.18183,1,0,4,1,Platinum,Manual,,55.36985988,0.591582568,Neutral,1
CUST04257,44,Other,North,Retired,Medium,455,17-06-2020,Online,11,9,iOS,1,1,54595.58947,1,0,2,0,Basic,Manual,1,32.99773239,0.492274871,Good,0
CUST04258,60,Female,West,,Low,733,04-08-2011,Online,,11,Android,2,1,55277.02623,1,1,1,0,Basic,Auto,1,127.5823314,0.487752484,Neutral,0
CUST04259,20,Female,West,Salaried,Low,656,12-08-2015,Agent,14,12,Android,2,1,54477.01273,0,0,2,0,Platinum,Auto,2,24.43792652,0.714261882,Good,0
CUST04260,41,Female,North,Retired,Medium,827,09-10-2015,Branch,19,6,Android,1,1,66890.17258,3,0,5,1,Basic,Auto,0,33.97046362,0.729182432,Good,0
CUST04261,47,Other,East,Student,Medium,340,05-06-2016,Agent,8,1,Android,1,1,27730.34297,2,1,1,0,Basic,Manual,2,103.2678348,0.139776634,Good,1
CUST04262,25,Other,East,,Low,557,12-08-2015,Branch,14,8,iOS,0,1,42599.03852,2,2,1,1,Silver,Manual,1,76.80248736,0.026502639,Good,0
CUST04263,39,Female,North,Retired,Low,665,11-07-2019,Online,10,3,Android,4,1,43082.13847,0,0,2,0,Platinum,Manual,2,25.68136269,0.697131839,Neutral,0
CUST04264,42,Other,North,Salaried,Low,365,04-10-2016,Online,14,5,iOS,1,1,55699.42826,0,0,0,0,Gold,Auto,0,73.04514294,0.887863119,Good,0
CUST04265,27,Male,South,Salaried,Low,507,17-02-2019,Agent,16,3,Web,1,1,61517.90193,3,0,0,0,Basic,Auto,2,190.3495655,0.437378921,Neutral,0
CUST04266,66,Male,North,Self-employed,Low,544,28-03-2014,Branch,11,7,Web,0,1,38875.07203,0,2,0,0,Platinum,Manual,2,231.0608995,-0.023938068,Neutral,0
CUST04267,46,Male,West,Salaried,High,542,25-06-2014,Branch,11,12,iOS,4,1,19030.41379,1,1,1,0,Platinum,Manual,1,8.607319454,0.246118277,Neutral,0
CUST04268,57,Male,North,Self-employed,High,680,23-01-2014,Agent,5,6,Web,2,1,66009.25658,1,0,6,0,Platinum,Manual,4,13.65632308,-0.006783279,Neutral,1
CUST04269,18,Other,East,Salaried,High,522,27-01-2016,Branch,9,6,Web,2,1,41212.57825,4,1,1,0,Basic,Auto,5,15.60256319,-0.0920871,Good,1
CUST04270,69,Female,East,Salaried,Low,320,30-09-2017,Online,16,7,Web,0,1,62958.81101,1,1,3,1,Platinum,Manual,4,267.205506,0.849912382,Good,0
CUST04271,38,Other,East,Self-employed,Medium,446,15-02-2014,Branch,9,6,iOS,4,1,30223.30354,3,0,1,0,Silver,Auto,1,68.40375199,-0.1536925,Neutral,1
CUST04272,56,Male,West,Self-employed,Medium,667,26-01-2014,Online,13,9,Android,1,1,47382.18722,0,0,0,0,Basic,Manual,,4.97575252,0.744487812,Good,0
CUST04273,41,Other,West,Self-employed,Low,612,23-07-2016,Agent,11,6,Web,3,1,54494.92261,2,1,1,0,Basic,Auto,1,8.43575283,0.378078947,Neutral,0
CUST04274,26,Other,South,Retired,High,615,01-04-2014,Branch,11,14,iOS,0,1,48300.13016,1,0,2,0,Gold,Manual,2,160.4083768,0.768137126,Good,0
CUST04275,61,Male,North,Self-employed,Medium,702,18-02-2011,Agent,17,13,Android,0,1,42728.22077,1,0,0,0,Silver,Manual,0,35.42673037,0.758091624,Neutral,0
CUST04276,43,Female,South,Retired,Low,747,24-11-2017,Agent,14,5,Android,2,1,48673.32911,1,0,3,0,Basic,Manual,3,70.58014849,0.495684841,Bad,0
CUST04277,26,Other,North,Retired,High,846,12-07-2011,Branch,8,12,Web,1,1,37188.95746,2,0,3,0,Silver,Auto,3,13.72346017,1.055866869,Good,0
CUST04278,37,Other,North,Self-employed,High,425,13-10-2018,Branch,12,7,Web,4,1,47090.9291,1,2,0,0,Silver,Auto,,16.82913538,-0.049670217,Bad,0
CUST04279,52,Male,West,Self-employed,High,795,17-08-2014,Branch,11,9,Android,0,1,30871.68736,2,0,0,0,Silver,Auto,5,46.8070206,1.216659518,Neutral,0
CUST04280,53,Female,East,Self-employed,High,344,18-07-2016,Online,,9,Web,2,1,44451.55991,1,0,1,0,Gold,Manual,3,34.40606039,0.707649159,Bad,0
CUST04281,59,Male,North,Salaried,High,630,10-11-2011,Agent,13,10,iOS,2,1,47202.91146,0,1,1,0,Gold,Manual,2,58.7139156,-0.067588633,Neutral,0
CUST04282,53,Male,West,Salaried,High,371,28-11-2013,Online,6,6,Web,3,1,48667.71688,1,1,2,0,Platinum,Auto,3,59.08226871,-0.089985876,Good,0
CUST04283,26,Other,South,Self-employed,High,397,09-03-2015,Agent,12,7,Web,0,1,40287.26266,0,0,5,0,Silver,Auto,3,28.45228423,0.606435292,Neutral,0
CUST04284,39,Female,East,Student,High,570,15-11-2017,Agent,12,6,iOS,3,1,38046.5309,0,1,0,0,Silver,Manual,1,0.653385432,0.313297785,Neutral,0
CUST04285,18,Male,South,Self-employed,High,706,28-10-2016,Online,11,11,iOS,0,1,47148.43546,1,2,2,0,Silver,Auto,2,156.8130666,0.823652611,Neutral,0
CUST04286,22,Other,South,Student,High,743,12-04-2020,Agent,14,3,Web,1,1,38809.67278,3,0,4,1,Gold,Manual,4,30.01413543,0.271838303,Neutral,1
CUST04287,26,Male,West,Salaried,Low,390,22-01-2013,Online,6,7,Android,2,1,50956.81581,1,1,1,1,Gold,Auto,1,7.929112613,0.429665834,Neutral,0
CUST04288,54,Other,East,Salaried,Medium,416,19-06-2020,Branch,14,18,Web,3,1,49054.32067,3,1,2,0,Silver,Auto,0,39.08385911,0.08462823,Neutral,0
CUST04289,55,Female,North,Student,Low,813,26-11-2016,Agent,12,8,Web,3,1,34302.27046,2,0,3,1,Gold,Auto,2,135.9788474,-0.368861178,Neutral,1
CUST04290,36,Male,South,Salaried,Medium,342,29-01-2012,Online,9,9,iOS,1,1,40996.85157,0,0,3,0,Platinum,Auto,1,69.10246818,-0.099806051,Bad,0
CUST04291,25,Female,North,Self-employed,Low,370,12-12-2021,Branch,12,5,Android,0,1,,0,2,0,0,Silver,Auto,1,136.135141,0.256214235,Neutral,0
CUST04292,59,Female,East,Student,Medium,443,24-04-2014,Agent,9,6,Android,0,1,69583.01162,0,0,2,0,Gold,Manual,1,52.53090188,0.638330481,Bad,0
CUST04293,60,Other,West,Student,Medium,641,09-07-2013,Agent,8,7,Android,2,1,40993.56515,3,0,4,0,Platinum,Auto,6,4.109385267,0.040371668,Good,1
CUST04294,49,Male,West,Retired,Medium,406,06-07-2017,Agent,16,9,iOS,0,1,54623.78651,1,0,2,0,Platinum,Auto,1,49.23702064,0.422333659,Good,0
CUST04295,30,Male,West,,Low,685,05-03-2015,Agent,13,10,Android,3,1,67879.80404,2,1,5,0,Silver,Auto,2,93.92671326,0.653887533,Bad,0
CUST04296,37,Other,North,Student,Medium,755,16-02-2015,Branch,14,7,Web,0,1,39117.5534,1,1,2,1,Platinum,Auto,2,50.18526044,0.977208571,Good,0
CUST04297,53,Other,North,Student,High,593,24-11-2015,Agent,13,3,Android,1,1,34435.74509,1,0,4,0,Gold,Auto,1,147.717094,0.574618938,Bad,0
CUST04298,60,Female,East,Student,Medium,475,09-02-2021,Agent,19,12,iOS,1,1,37563.29952,0,0,2,0,Silver,Manual,,100.2973104,0.721238231,Good,0
CUST04299,61,Male,North,Salaried,Low,406,04-01-2013,Branch,14,6,Web,0,1,84219.37288,2,0,0,0,Silver,Auto,1,28.30446828,0.243855947,Bad,0
CUST04300,54,Male,West,Student,Low,385,13-08-2011,Branch,14,6,iOS,1,1,50863.59256,0,2,2,0,Platinum,Auto,1,89.51563629,0.322054186,Neutral,0
CUST04301,47,Other,South,Student,High,809,26-12-2011,Agent,12,4,Web,1,1,35938.10102,0,1,3,0,Gold,Auto,2,109.3961564,0.305836663,Bad,1
CUST04302,27,Other,South,Self-employed,Medium,526,31-05-2020,Branch,13,13,iOS,2,1,70893.26027,0,0,1,1,Platinum,Auto,0,2.676132453,0.449543677,Good,0
